ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3071	"ENSG00000112511.17_1"	"PHF1"	chr6	+	33382501	33382921	33382501	33382606	33382731	33382921	3071	1,0,0,134,0,0,0,0,0,0,0,8,0	0,51,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,10,0	275	150	1	1.0	1.0,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.6
3075	"ENSG00000177731.15_1"	"FLII"	chr17	-	18148149	18148733	18148149	18148586	18148667	18148733	3075	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,146,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	231	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
3078	"ENSG00000177731.15_1"	"FLII"	chr17	-	18148868	18149376	18148868	18148974	18149151	18149376	3078	0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	56,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,40,0,0	327	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.5
3079	"ENSG00000177731.15_1"	"FLII"	chr17	-	18149057	18149376	18149057	18149164	18149247	18149376	3079	0,0,0,0,0,0,0,0,0,0,0,0,0	0,31,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,93,0,0	0,0,0,0,0,0,0,0,0,0	233	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-1.0
3080	"ENSG00000177731.15_1"	"FLII"	chr17	-	18156857	18157496	18156857	18157033	18157392	18157496	3080	0,0,0,0,0,483,0,0,0,1387,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,156,0	0,12,0,0,0,0,0,0,0,0	509	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	0.5
3082	"ENSG00000147403.16_2"	"RPL10"	chrX	+	153627678	153627935	153627678	153627737	153627827	153627935	3082	0,82,0,18,0,4,0,0,23,0,0,0,0	17,96,613,87,0,35,0,166,14,0,480,69,0	0,0,0,0,0,0,0,0,0,0	344,3,0,0,4,180,468,0,2,286	240	150	1	1.0	0.0,0.348,0.0,0.115,NA,0.067,NA,0.0,0.507,NA,0.0,0.0,NA	0.0,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,0.0	0.115
3083	"ENSG00000147403.16_2"	"RPL10"	chrX	+	153628143	153628967	153628143	153628282	153628804	153628967	3083	0,229,0,25,0,465,0,0,0,0,84,230,2	1,302,0,551,21,12,0,0,27,155,20,182,845	0,0,0,0,0,50,22,0,0,0	0,96,0,0,7,153,444,170,176,1	672	150	1	1.0	0.0,0.145,NA,0.01,0.0,0.896,NA,NA,0.0,0.0,0.484,0.22,0.001	NA,0.0,NA,NA,0.0,0.068,0.011,0.0,0.0,0.0	0.164
3088	"ENSG00000099783.11_1"	"HNRNPM"	chr19	+	8530207	8530399	8530207	8530246	8530363	8530399	3088	0,0,0,0,13,0,0,0,11,0,0,0,15	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,75,0,0,0,0	0,0,0,0,0,0,0,0,0,127	267	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	0.5
3090	"ENSG00000187325.4_1"	"TAF9B"	chrX	-	77393245	77393595	77393245	77393380	77393458	77393595	3090	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,7,0,596,0,0	0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,165,6,0,0	228	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,0.0,NA,NA	-0.333
3093	"ENSG00000103024.7_2"	"NME3"	chr16	-	1821070	1821411	1821070	1821172	1821269	1821411	3093	0,0,0,0,0,0,0,0,0,0,7,192,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,7,0,0,0,0,0,0,0,0	247	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3094	"ENSG00000103024.7_2"	"NME3"	chr16	-	1821070	1821411	1821070	1821172	1821280	1821411	3094	0,0,0,0,0,0,0,0,0,0,7,192,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,49,0,0,0	0,0,0,0,0,0,0,1,128,0	258	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,NA	0.667
3100	"ENSG00000203965.12_2"	"EFCAB7"	chr1	+	64033980	64036799	64033980	64034190	64036691	64036799	3100	0,214,0,0,0,0,2,0,0,0,0,71,0	0,67,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,20,84,0,724,0	0,0,0,0,0,0,261,155,1,0	2651	150	1	1.0	NA,0.153,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.018,0.0,0.976,NA	0.219
3101	"ENSG00000196628.9"	"TCF4"	chr18	-	52896077	52899902	52896077	52896307	52899739	52899902	3101	184,482,794,0,204,690,2,0,122,308,991,2275,1	0,173,0,0,22,0,0,0,0,0,1,0,0	526,141,0,23,164,301,733,62,354,25	0,1,0,0,0,14,0,0,0,0	3582	150	1	1.0	1.0,0.104,1.0,NA,0.28,1.0,1.0,NA,1.0,1.0,0.976,1.0,1.0	1.0,0.855,NA,1.0,1.0,0.474,1.0,1.0,1.0,1.0	-0.075
3102	"ENSG00000196628.9"	"TCF4"	chr18	-	52896077	52899902	52896077	52896307	52899751	52899902	3102	184,482,794,0,204,690,2,0,122,308,991,2275,1	67,46,0,0,0,0,0,0,0,0,397,0,0	526,141,0,23,164,301,733,62,354,25	0,0,0,0,0,0,0,0,0,0	3594	150	1	1.0	0.103,0.304,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,0.094,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.227
3103	"ENSG00000172803.17_1"	"SNX32"	chr11	+	65617390	65617742	65617390	65617501	65617620	65617742	3103	0,73,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,66,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5	269	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0	0.5
3104	"ENSG00000172803.17_1"	"SNX32"	chr11	+	65617390	65618025	65617390	65617742	65617901	65618025	3104	0,72,0,0,6,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,9,0,0	0,0,0,0,0,15,0,0,0,0	309	150	1	1.0	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.333
3105	"ENSG00000038532.14_2"	"CLEC16A"	chr16	+	11133610	11136220	11133610	11133733	11136110	11136220	3105	0,0,0,0,0,0,0,718,1,0,0,0,0	0,72,0,0,0,0,0,0,0,0,0,0,0	69,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,98	2527	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,1.0,0.0	0.0
3106	"ENSG00000145191.12_2"	"EIF2B5"	chr3	+	183855407	183855863	183855407	183855593	183855685	183855863	3106	0,0,0,0,0,1,0,0,0,0,0,0,0	8,0,0,0,0,0,0,0,0,0,0,0,0	373,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	242	150	1	1.0	0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
3108	"ENSG00000145191.12_2"	"EIF2B5"	chr3	+	183860839	183862012	183860839	183861353	183861886	183862012	3108	0,69,0,0,0,454,0,0,0,0,0,14,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,22,0	0,0,0,0,0,0,6,61,0,0	683	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,NA	0.667
3109	"ENSG00000120885.20_2"	"CLU"	chr8	-	27455976	27457526	27455976	27456152	27457296	27457526	3109	0,25,242,21,0,2,0,0,18,0,1,3,0	200,777,779,591,68,2541,146,2,208,876,4927,2308,10	22,0,0,0,0,115,164,31,0,0	188,132,0,159,2,462,1276,295,1075,4	1294	150	1	1.0	0.0,0.004,0.035,0.004,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0	0.013,0.0,NA,0.0,0.0,0.028,0.015,0.012,0.0,0.0	-0.003
3110	"ENSG00000120885.20_2"	"CLU"	chr8	-	27462440	27462852	27462440	27462586	27462688	27462852	3110	280,2565,1336,2112,120,1051,42,710,374,4,3945,336,103	0,0,0,0,0,0,0,0,4,0,0,0,0	1470,1082,0,613,19,1252,965,460,780,412	0,1,0,0,0,0,0,0,0,0	252	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,1.0,1.0,1.0,1.0	1.0,0.998,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001
3111	"ENSG00000173145.11_1"	"NOC3L"	chr10	-	96116930	96117972	96116930	96117088	96117839	96117972	3111	25,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,97,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,230,0,0,0,0,0,0,0,0	901	150	1	1.0	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	0.667
3113	"ENSG00000100911.14_2"	"PSME2"	chr14	-	24613608	24614364	24613608	24613677	24614266	24614364	3113	0,0,0,0,0,0,0,0,4,323,0,0,0	0,87,0,1,0,1,0,0,47,0,0,1,0	0,0,0,0,0,71,0,0,0,384	0,6,0,0,0,93,0,0,0,0	739	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,NA,0.017,1.0,NA,0.0,NA	NA,0.0,NA,NA,NA,0.134,NA,NA,NA,1.0	-0.208
3114	"ENSG00000100911.14_2"	"PSME2"	chr14	-	24613608	24614482	24613608	24614364	24614451	24614482	3114	0,0,0,0,0,0,0,0,22,0,0,0,0	0,34,0,1,0,1,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,6,0,0,0,100,0,0,0,0	237	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.2
3117	"ENSG00000100911.14_2"	"PSME2"	chr14	-	24614918	24615449	24614918	24614981	24615416	24615449	3117	0,0,0,0,0,104,0,0,0,0,0,57,0	0,0,0,25,1,0,0,0,0,0,0,0,0	0,0,0,0,0,15,0,0,14,0	0,0,0,0,0,0,85,2,0,0	585	150	1	1.0	NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,0.0,1.0,NA	0.0
3121	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166845669	166850926	166845669	166848932	166850655	166850926	3121	0,0,0,0,0,0,0,0,0,22,0,0,0	0,104,0,0,0,0,0,0,0,0,1,0,0	340,0,0,0,0,0,0,0,300,0	1,0,0,0,0,0,0,25,0,0	1873	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA	0.965,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	-0.322
3135	"ENSG00000004975.11_1"	"DVL2"	chr17	-	7133603	7134116	7133603	7133749	7134046	7134116	3135	32,0,0,0,4,0,0,6,0,0,0,0,0	26,0,0,0,0,0,0,0,0,0,0,0,0	114,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	447	150	1	1.0	0.292,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.236
3136	"ENSG00000160298.17_2"	"C21orf58"	chr21	-	47721043	47722068	47721043	47721627	47721910	47722068	3136	0,0,0,0,97,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,42,0,0	296,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0	433	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
3143	"ENSG00000122008.15_2"	"POLK"	chr5	+	74893571	74893865	74893571	74893614	74893758	74893865	3143	0,0,0,0,84,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0	294	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
3145	"ENSG00000136750.11_2"	"GAD2"	chr10	+	26589716	26593487	26589716	26589924	26592962	26593487	3145	24,2844,0,1807,84,131,0,948,182,0,3199,3,0	0,1,0,0,0,59,0,0,0,0,0,0,0	553,191,0,0,0,506,2720,179,497,4	0,0,0,0,0,0,0,0,0,0	3188	150	1	1.0	1.0,0.993,NA,1.0,1.0,0.095,NA,1.0,1.0,NA,1.0,1.0,NA	1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0	-0.101
3158	"ENSG00000141959.12"	"PFKL"	chr21	+	45733795	45736222	45733795	45733904	45736126	45736222	3158	26,9,2,0,0,220,0,0,12,0,12,0,0	0,1,0,0,0,0,0,0,0,0,3,0,0	630,0,0,0,0,2,0,0,0,0	0,0,0,0,0,19,186,1,52,0	2372	150	1	1.0	1.0,0.363,1.0,NA,NA,1.0,NA,NA,1.0,NA,0.202,NA,NA	1.0,NA,NA,NA,NA,0.007,0.0,0.0,0.0,NA	0.559
3159	"ENSG00000141959.12"	"PFKL"	chr21	+	45739233	45740030	45739233	45739298	45739966	45740030	3159	10,35,0,0,0,4,0,0,20,0,2,0,0	0,6,0,0,0,0,0,0,0,0,0,19,0	96,0,0,0,0,0,0,0,387,0	0,0,0,0,11,5,1,0,0,0	818	150	1	1.0	1.0,0.517,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,0.0,NA	1.0,NA,NA,NA,0.0,0.0,0.0,NA,1.0,NA	0.353
3160	"ENSG00000141959.12"	"PFKL"	chr21	+	45739233	45741758	45739233	45740030	45741611	45741758	3160	0,33,0,0,0,41,0,156,0,0,2,0,0	0,120,0,0,0,0,0,0,0,0,0,19,0	0,0,0,0,0,0,0,0,961,0	0,0,0,0,0,5,0,0,0,0	1731	150	1	1.0	NA,0.023,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.105
3161	"ENSG00000164116.16_1"	"GUCY1A3"	chr4	+	156617907	156618274	156617907	156618001	156618086	156618274	3161	5,49,0,0,211,85,0,0,0,0,0,0,0	0,13,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,147,0,3,0	0,0,0,0,0,0,0,0,38,0	235	150	1	1.0	1.0,0.706,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,0.048,NA	0.402
3173	"ENSG00000196689.11_2"	"TRPV1"	chr17	-	3494257	3494647	3494257	3494410	3494480	3494647	3173	0,0,0,0,0,0,0,0,0,0,34,0,0	0,55,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4	0,34,0,0,0,9,26,47,0,0	220	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,1.0	0.3
3174	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24030720	24031624	24030720	24030844	24031170	24031624	3174	0,0,0,0,0,0,0,0,0,1,211,13,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,8,0	0,0,0,0,0,1,0,0,102,0	476	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.024,NA	0.988
3175	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24031170	24031624	24031170	24031275	24031496	24031624	3175	11,0,0,0,4,0,0,0,0,1,0,13,0	0,0,0,0,0,0,0,0,0,0,1,0,0	180,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	371	150	1	1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.0,1.0,NA	1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.3
3176	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24031712	24032847	24031712	24031802	24032588	24032847	3176	0,0,0,0,0,0,0,0,0,1,0,0,0	0,1,0,3,0,0,0,0,0,0,0,0,0	0,0,0,190,0,39,0,0,0,0	16,0,0,0,0,0,0,0,0,0	936	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.333
3177	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24032588	24032847	24032588	24032711	24032792	24032847	3177	0,0,0,0,0,0,0,0,0,1,0,0,0	9,0,0,512,0,0,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,52,0,0	231	150	1	1.0	0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.25
3179	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24032792	24033065	24032792	24032847	24032924	24033065	3179	0,40,0,0,0,0,0,0,0,1,0,0,0	9,0,0,512,0,0,0,0,19,42,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,48,0,0	227	150	1	1.0	0.0,1.0,NA,0.0,NA,NA,NA,NA,0.0,0.015,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.203
3180	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24032924	24033430	24032924	24033065	24033254	24033430	3180	8,0,0,0,0,0,0,382,0,1,0,0,0	0,123,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	339	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.25
3181	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24034814	24035369	24034814	24034910	24035024	24035369	3181	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,3,0	0,26,0,0,0,0,0,0,0,0	264	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	0.5
3182	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24034814	24035369	24034814	24034910	24035272	24035369	3182	0,0,0,0,143,3,0,0,0,1,176,0,0	38,50,0,0,0,0,0,0,0,0,0,337,0	0,0,0,0,0,0,0,0,6,156	0,0,0,0,0,0,0,0,62,1	512	150	1	1.0	0.0,0.0,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.028,0.979	0.068
3185	"ENSG00000128272.14_1"	"ATF4"	chr22	+	39916568	39917676	39916568	39916756	39917358	39917676	3185	54,215,0,0,0,0,0,0,0,0,0,0,0	0,3,2,0,0,0,0,453,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,7,0,0,46	752	150	1	1.0	1.0,0.935,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA	0.0,NA,NA,NA,NA,NA,0.0,NA,NA,0.0	0.387
3186	"ENSG00000125656.8_2"	"CLPP"	chr19	+	6361879	6362553	6361879	6361951	6362456	6362553	3186	0,0,0,0,0,0,0,0,0,0,0,0,0	0,19,0,0,0,0,0,0,11,0,0,9,0	0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,1,67,0,0,0	655	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.805,0.0,NA,NA,NA	-0.403
3187	"ENSG00000137818.11_1"	"RPLP1"	chr15	+	69745985	69747626	69745985	69746060	69747508	69747626	3187	0,188,0,153,0,0,0,0,23,0,0,0,0	115,310,22,22,218,6,0,241,144,0,9,1,1750	0,70,0,0,0,0,0,0,1,0	70,216,0,0,2,114,728,151,127,27	1598	150	1	1.0	0.0,0.054,0.0,0.395,0.0,0.0,NA,0.0,0.015,NA,0.0,0.0,0.0	0.0,0.03,NA,NA,0.0,0.0,0.0,0.0,0.001,0.0	0.038
3192	"ENSG00000213614.9_2"	"HEXA"	chr15	-	72646031	72647965	72646031	72646078	72647899	72647965	3192	0,60,0,604,1,0,0,0,0,0,0,481,0	0,49,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,29,0,0,251,203	0,0,0,0,0,0,0,0,0,14	1971	150	1	1.0	NA,0.085,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,0.525	-0.11
3194	"ENSG00000115226.9_1"	"FNDC4"	chr2	-	27716796	27717333	27716796	27717001	27717217	27717333	3194	0,0,0,0,0,0,0,0,0,0,15,0,0	0,0,0,0,148,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	0,75,0,0,0,0,119,0,1,0	366	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,NA	NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA	0.333
3195	"ENSG00000197728.9_2"	"RPS26"	chr12	+	56436208	56437277	56436208	56436386	56437146	56437277	3195	0,60,0,0,0,0,0,0,0,0,0,0,0	0,202,0,100,29,39,0,0,4,327,892,0,171	0,362,0,0,0,0,0,0,0,0	376,1,0,0,20,133,90,206,0,76	910	150	1	1.0	NA,0.047,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,0.0	0.0,0.984,NA,NA,0.0,0.0,0.0,0.0,NA,0.0	-0.135
3204	"ENSG00000135924.15_1"	"DNAJB2"	chr2	+	220145299	220146493	220145299	220145409	220146439	220146493	3204	0,23,0,0,0,0,0,0,0,0,0,415,0	0,86,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,24,346,0,0,29	0,0,0,0,0,1,14,0,0,0	1180	150	1	1.0	NA,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981,NA	NA,NA,NA,NA,NA,0.753,0.759,NA,NA,1.0	-0.33
3206	"ENSG00000090539.15_2"	"CHRD"	chr3	+	184103833	184104543	184103833	184103947	184104279	184104543	3206	0,0,0,0,0,4,0,0,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	4,174,0,0,0,50,41,0,0,0	11,0,0,0,0,0,0,0,0,0	482	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA	0.102,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	0.224
3208	"ENSG00000120088.14_2"	"CRHR1"	chr17	+	43907459	43907936	43907459	43907580	43907782	43907936	3208	0,0,0,0,0,0,0,0,0,0,0,0,0	0,70,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	352	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-1.0
3210	"ENSG00000187134.13_2"	"AKR1C1"	chr10	+	5009118	5010578	5009118	5009235	5010500	5010578	3210	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	248,0,0,0,0,123,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1415	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
3212	"ENSG00000168958.19_2"	"MFF"	chr2	+	228193393	228195562	228193393	228193505	228195341	228195562	3212	0,35,0,0,76,0,0,0,0,99,682,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0	591,0,0,0,0,52,306,0,0,0	120,0,0,0,0,4,0,0,1,66	1986	150	1	1.0	NA,1.0,NA,NA,1.0,NA,0.0,NA,NA,1.0,1.0,NA,NA	0.271,NA,NA,NA,NA,0.495,1.0,NA,0.0,0.0	0.447
3216	"ENSG00000109956.12_1"	"B3GAT1"	chr11	-	134257441	134257834	134257441	134257588	134257720	134257834	3216	8,49,2,0,0,0,0,32,34,15,0,1,0	0,0,817,0,0,0,0,0,0,0,0,66,0	0,0,0,0,32,0,76,9,1,0	0,0,0,0,0,0,0,0,0,0	282	150	1	1.0	1.0,1.0,0.001,NA,NA,NA,NA,1.0,1.0,1.0,NA,0.008,NA	NA,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA	-0.284
3218	"ENSG00000153902.13_2"	"LGI4"	chr19	-	35624596	35625008	35624596	35624668	35624936	35625008	3218	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,6,0,0	0,0,0,0,0,42,41,0,0,0	418	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,1.0,NA,NA	-0.333
3228	"ENSG00000122335.13_1"	"SERAC1"	chr6	-	158537216	158538853	158537216	158537314	158538758	158538853	3228	0,8,32,0,0,0,0,0,10,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,7,0,0,0	1594	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
