ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5811	"ENSG00000157445.14_2"	"CACNA2D3"	chr3	+	55107471	55107886	55107471	55107584	55107803	55107886
5812	"ENSG00000157445.14_2"	"CACNA2D3"	chr3	+	55107471	55107886	55107471	55107586	55107805	55107886
5814	"ENSG00000242802.6_1"	"AP5Z1"	chr7	+	4829462	4830222	4829462	4829560	4829844	4830222
5815	"ENSG00000242802.6_1"	"AP5Z1"	chr7	+	4829462	4830222	4829462	4829560	4830089	4830222
5816	"ENSG00000227733.4"	"RP4-565E6.1"	chr1	-	146156939	146157244	146156939	146157067	146157180	146157244
5817	"ENSG00000182979.17_2"	"MTA1"	chr14	+	105916394	105916661	105916394	105916521	105916597	105916661
5818	"ENSG00000182979.17_2"	"MTA1"	chr14	+	105930799	105931200	105930799	105930904	105931010	105931200
5821	"ENSG00000068885.14_2"	"IFT80"	chr3	-	160101224	160102434	160101224	160101292	160102193	160102434
5831	"ENSG00000204371.11_1"	"EHMT2"	chr6	-	31852168	31852576	31852168	31852336	31852421	31852576
5835	"ENSG00000145431.10_2"	"PDGFC"	chr4	-	157731988	157732169	157731988	157732020	157732104	157732169
5837	"ENSG00000120798.16_2"	"NR2C1"	chr12	-	95451506	95452265	95451506	95451654	95452085	95452265
5838	"ENSG00000005700.14_1"	"IBTK"	chr6	-	82900789	82901596	82900789	82900933	82901503	82901596
5843	"ENSG00000170892.10_2"	"TSEN34"	chr19	+	54697029	54698195	54697029	54697173	54697476	54698195
5855	"ENSG00000196352.14_1"	"CD55"	chr1	+	207510037	207510754	207510037	207510288	207510291	207510754
5856	"ENSG00000196352.14_1"	"CD55"	chr1	+	207510037	207510754	207510037	207510163	207510673	207510754
5858	"ENSG00000062598.17_2"	"ELMO2"	chr20	-	44997529	44999164	44997529	44997607	44999081	44999164
5862	"ENSG00000138385.15_1"	"SSB"	chr2	+	170664986	170665412	170664986	170665063	170665369	170665412
5866	"ENSG00000106123.11_1"	"EPHB6"	chr7	+	142560513	142561085	142560513	142560591	142560884	142561085
5867	"ENSG00000106123.11_1"	"EPHB6"	chr7	+	142560513	142561085	142560513	142560591	142560888	142561085
5870	"ENSG00000196440.11_1"	"ARMCX4"	chrX	+	100786630	100788446	100786630	100786999	100788070	100788446
5890	"ENSG00000100167.19_1"	"SEPT3"	chr22	+	42390624	42394225	42390624	42390718	42392905	42394225
5900	"ENSG00000049768.14_1"	"FOXP3"	chrX	-	49113207	49113469	49113207	49113312	49113381	49113469
5907	"ENSG00000174021.10_1"	"GNG5"	chr1	-	84971693	84972248	84971693	84971984	84972118	84972248
5916	"ENSG00000197912.13_2"	"SPG7"	chr16	+	89616901	89617017	89616901	89617003	89617007	89617017
5921	"ENSG00000137700.16_2"	"SLC37A4"	chr11	-	118898337	118898582	118898337	118898434	118898435	118898582
5927	"ENSG00000164463.12_1"	"CREBRF"	chr5	+	172535626	172537714	172535626	172535821	172537524	172537714
5933	"ENSG00000184640.17_2"	"SEPT9"	chr17	+	75494604	75496678	75494604	75494847	75496488	75496678
5943	"ENSG00000182944.17_2"	"EWSR1"	chr22	+	29694722	29695270	29694722	29694885	29695184	29695270
5944	"ENSG00000182944.17_2"	"EWSR1"	chr22	+	29694722	29695841	29694722	29694885	29695588	29695841
5945	"ENSG00000182944.17_2"	"EWSR1"	chr22	+	29694722	29695841	29694722	29695270	29695588	29695841
5946	"ENSG00000138002.14_2"	"IFT172"	chr2	-	27680707	27681090	27680707	27680843	27680992	27681090
5947	"ENSG00000138002.14_2"	"IFT172"	chr2	-	27699507	27700187	27699507	27699593	27700083	27700187
5948	"ENSG00000146192.14_1"	"FGD2"	chr6	+	36981384	36981876	36981384	36981541	36981737	36981876
5952	"ENSG00000263072.6_1"	"ZNF213-AS1"	chr16	-	3179248	3179654	3179248	3179311	3179461	3179654
5954	"ENSG00000117266.15_2"	"CDK18"	chr1	+	205498648	205499477	205498648	205498691	205499313	205499477
5955	"ENSG00000117266.15_2"	"CDK18"	chr1	+	205498648	205499477	205498648	205498691	205499386	205499477
