ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3332	"ENSG00000058272.16_2"	"PPP1R12A"	chr12	-	80199945	80200113	80199945	80200077	80201005	80201110	3332	237,118,13,67,34,0,0,70,90,13,123,0,162,7,6,4,277,1,6,0,189,4,30,59	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	52,63,114,121,16,52,27,6,6,38,102,0,46,40,0,22,41,0,39,0	0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0	186	150	1	1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,0.881,1.0,NA,1.0,1.0,NA,1.0,NA	0.007
3337	"ENSG00000139697.7"	"SBNO1"	chr12	-	123829804	123830117	123829804	123830114	123832575	123832680	3337	33,209,0,34,12,12,0,32,121,5,0,0,16,138,141,0,0,0,74,223,6,0,29,46	10,133,0,65,31,59,0,140,81,0,101,0,7,73,48,0,24,0,12,160,65,1,13,57	93,0,0,26,18,0,0,0,27,179,60,0,6,99,0,58,105,0,0,0	79,0,8,31,1,0,0,17,10,58,115,0,8,33,0,27,21,0,2,0	153	150	1	1.0	0.764,0.606,NA,0.339,0.275,0.166,NA,0.183,0.594,1.0,0.0,NA,0.691,0.65,0.742,NA,0.0,NA,0.858,0.577,0.083,0.0,0.686,0.442	0.536,NA,0.0,0.451,0.946,NA,NA,0.0,0.726,0.752,0.338,NA,0.424,0.746,NA,0.678,0.831,NA,0.0,NA	-0.039
3338	"ENSG00000139697.7"	"SBNO1"	chr12	-	123829804	123830117	123829804	123830114	123834856	123834988	3338	0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.5
3339	"ENSG00000149273.14_2"	"RPS3"	chr11	+	75113347	75113490	75113395	75113490	75112683	75112777	3339	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,0,2,27,2,87,0,12,63,8,96,0,4,0,108,18,157,0,86,50,29,0,2,0	0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0	58,0,0,10,24,0,0,0,82,67,55,0,0,11,1,2,1,0,5,0	198	150	1	1.0	0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA	0.0,NA,NA,0.0,0.0,NA,NA,NA,0.156,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA	-0.014
3340	"ENSG00000149273.14_2"	"RPS3"	chr11	+	75115063	75115251	75115097	75115251	75113395	75113490	3340	0,20,58,44,68,0,0,68,27,1,25,0,0,27,123,0,151,4,79,1,0,0,9,0	0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	162,0,77,32,35,102,29,0,80,0,6,0,0,10,6,3,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	184	150	1	1.0	NA,1.0,1.0,1.0,1.0,NA,NA,0.445,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,NA	1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA	-0.037
3341	"ENSG00000213199.7_2"	"ASIC3"	chr7	+	150749640	150749841	150749733	150749841	150749502	150749561	3341	0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,0,0,0,0,0	0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,124,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	243	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
3342	"ENSG00000173598.13_2"	"NUDT4"	chr12	+	93792543	93792631	93792546	93792631	93789264	93789309	3342	0,0,0,47,25,0,0,16,12,0,0,0,0,53,0,0,0,0,0,0,0,0,1,2	131,25,0,20,68,0,0,54,38,0,0,0,67,139,101,15,0,61,63,0,0,0,0,34	0,0,35,0,0,0,0,14,9,64,4,0,16,13,0,14,9,107,0,0	0,0,0,52,0,0,0,0,107,6,0,0,4,9,0,4,0,0,26,0	153	150	1	1.0	0.0,0.0,NA,0.697,0.265,NA,NA,0.225,0.236,NA,NA,NA,0.0,0.272,0.0,0.0,NA,0.0,0.0,NA,NA,NA,1.0,0.055	NA,NA,1.0,0.0,NA,NA,NA,1.0,0.076,0.913,1.0,NA,0.797,0.586,NA,0.774,1.0,1.0,0.0,NA	-0.482
3343	"ENSG00000104129.9_1"	"DNAJC17"	chr15	-	41068393	41068599	41068393	41068490	41068739	41068825	3343	0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0	0,0,0,0,0,10,0,0,5,0,0,0,0,26,3,0,0,7,2,0,12,0,4,0	0,8,4,0,1,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0	26,5,85,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0	259	150	1	1.0	NA,NA,NA,NA,1.0,0.055,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,1.0,0.0,NA,0.303,NA	0.0,0.481,0.027,NA,1.0,NA,NA,0.0,NA,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	-0.203
3345	"ENSG00000204070.9_2"	"SYS1"	chr20	+	43994186	43994326	43994258	43994326	43992168	43992333	3345	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	202,6,72,2,0,0,0,159,0,0,0,159,88,8,1,0,0,4,0,0,0,0,10,0	0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,45,39,1,0,0,0,48,83,17,0,0,9,0,5,0,0,31,0	222	150	1	1.0	0.0,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,NA	0.0,NA,0.0,0.0,0.859,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA	-0.086
3350	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50857774	50857891	50857777	50857891	50857295	50857408	3350	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16	75,0,10,14,0,66,0,0,26,3,29,0,40,97,1,41,0,0,3,36,9,0,15,168	0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0	111,0,1,43,3,0,0,0,31,15,63,0,0,0,0,0,0,0,0,0	153	150	1	1.0	0.0,NA,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,0.116,0.085	0.0,1.0,0.0,0.0,0.0,NA,NA,NA,0.375,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.159
3351	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50878126	50878286	50878129	50878286	50877027	50877191	3351	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9	0,0,0,4,16,0,0,0,0,18,15,0,0,8,49,0,0,0,14,0,0,0,7,98	0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	94,0,0,0,21,0,0,0,44,67,73,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,0.083	0.0,NA,1.0,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.157
3352	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50879229	50879455	50879250	50879455	50878389	50878478	3352	0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0	0,39,3,0,0,0,0,0,33,0,0,24,0,0,8,0,0,0,4,1,309,3,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,81,0,0,0,0,0,0,0,0,29,0,0,20,0,11,0,0,0,0	171	150	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,0.322,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,NA	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	0.032
3353	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50882627	50883519	50882631	50883519	50882294	50882546	3353	78,193,1,30,1,0,0,1,0,0,2,20,24,2,0,0,0,8,0,0,10,0,13,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	60,0,31,56,0,0,0,0,0,18,14,0,53,0,0,0,0,0,17,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	154	150	1	1.0	1.0,1.0,1.0,0.936,1.0,NA,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA	1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	-0.005
3357	"ENSG00000115355.15_1"	"CCDC88A"	chr2	-	55555429	55555571	55555429	55555568	55559701	55559829	3357	66,171,53,32,0,0,6,53,126,3,58,17,64,0,18,0,78,0,8,178,2,0,0,93	91,0,1,8,34,6,0,34,0,5,0,2,45,0,0,0,0,0,0,0,0,0,0,4	2,73,122,2,0,237,105,1,0,22,41,0,26,0,0,0,1006,0,10,0	0,5,0,0,0,0,0,62,0,0,68,0,22,0,0,0,85,0,0,0	153	150	1	1.0	0.416,1.0,0.981,0.797,0.0,0.0,1.0,0.604,1.0,0.37,1.0,0.893,0.582,NA,1.0,NA,1.0,NA,1.0,1.0,1.0,NA,NA,0.958	1.0,0.935,1.0,1.0,NA,1.0,1.0,0.016,NA,1.0,0.372,NA,0.537,NA,NA,NA,0.921,NA,1.0,NA	-0.047
3360	"ENSG00000196923.13_1"	"PDLIM7"	chr5	-	176918807	176918977	176918807	176918926	176919405	176919436	3360	0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,3,0,7,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0	201	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.5
3361	"ENSG00000196923.13_1"	"PDLIM7"	chr5	-	176918807	176918996	176918807	176918926	176919405	176919436	3361	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0	220	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.5
3362	"ENSG00000196923.13_1"	"PDLIM7"	chr5	-	176918807	176918996	176918807	176918977	176919405	176919436	3362	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,7,1,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	169	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.792,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.736
3363	"ENSG00000167674.14_2"	"CTB-50L17.10"	chr19	+	4496915	4498028	4497954	4498028	4496298	4496402	3363	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0	0,0,26,4,41,25,0,124,0,4,118,0,0,171,8,12,0,4,2,0,0,0,29,9	0,0,0,0,0,7,4,0,0,8,83,0,0,0,0,0,0,0,12,0	3,35,27,133,20,0,0,0,12,148,0,0,2,19,26,11,0,0,0,0	1189	150	1	1.0	NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,1.0,NA,NA,0.017,0.0	0.0,0.0,0.0,0.0,0.0,1.0,1.0,NA,0.0,0.007,1.0,NA,0.0,0.0,0.0,0.0,NA,NA,1.0,NA	-0.199
3368	"ENSG00000170004.16_2"	"CHD3"	chr17	+	7797432	7797583	7797444	7797583	7797122	7797253	3368	0,0,26,0,0,0,0,43,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,23	0,0,89,0,30,0,0,24,23,9,0,0,0,0,33,0,92,203,11,24,0,0,16,0	0,0,42,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0,0,37,32,0,0,0,0,0,0,1,74,0	162	150	1	1.0	NA,NA,0.213,NA,0.0,NA,NA,0.624,0.0,0.0,NA,1.0,NA,NA,0.0,NA,0.0,0.068,0.0,0.0,NA,NA,0.0,1.0	0.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,0.148,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	0.032
3369	"ENSG00000170004.16_2"	"CHD3"	chr17	+	7811208	7811337	7811211	7811337	7810918	7811020	3369	0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	87,38,13,0,0,0,0,0,0,0,0,0,70,25,5,0,0,0,5,5,0,0,21,0	0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0	20,0,0,58,5,0,0,0,0,0,1,0,30,33,0,14,0,0,0,0	153	150	1	1.0	0.0,0.0,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA	0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,1.0,0.0,NA,0.0,0.056,NA,0.0,NA,NA,NA,NA	-0.032
3371	"ENSG00000103121.8_2"	"CMC2"	chr16	-	81031889	81031959	81031889	81031956	81034852	81034939	3371	0,0,0,0,0,0,0,0,12,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.321
3372	"ENSG00000103121.8_2"	"CMC2"	chr16	-	81031889	81032078	81031889	81031959	81040338	81040499	3372	0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2	0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,67,0,0,0,0,0,0,0	98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	269	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.4
3375	"ENSG00000164970.14_1"	"FAM219A"	chr9	-	34398181	34401120	34398181	34401117	34401663	34401718	3375	0,175,52,134,1,3,318,92,0,20,0,0,1,170,214,0,102,0,102,193,64,0,46,56	0,57,57,52,2,123,84,4,0,0,122,0,0,16,46,1,0,0,21,128,34,0,18,35	204,23,49,38,16,6,1,19,1,154,346,0,170,150,4,105,59,32,0,0	39,17,46,156,6,182,71,0,2,93,125,0,28,88,0,66,48,0,0,0	153	150	1	1.0	NA,0.751,0.472,0.716,0.329,0.023,0.788,0.958,NA,1.0,0.0,NA,1.0,0.912,0.82,0.0,1.0,NA,0.826,0.596,0.649,NA,0.715,0.611	0.837,0.57,0.511,0.193,0.723,0.031,0.014,1.0,0.329,0.619,0.731,NA,0.856,0.626,1.0,0.609,0.546,1.0,NA,NA	0.041
3379	"ENSG00000064393.15_1"	"HIPK2"	chr7	-	139299031	139299239	139299031	139299158	139305146	139305309	3379	0,0,18,40,0,105,0,0,0,44,49,0,0,0,18,0,0,0,2,0,0,0,0,0	0,33,0,5,0,0,3,1,0,0,0,0,0,0,18,0,47,0,12,0,0,0,7,0	19,3,62,58,18,0,0,0,0,0,0,0,5,9,0,3,44,0,0,1	15,2,0,15,10,0,0,0,0,0,59,0,0,32,14,37,0,0,0,0	231	150	1	1.0	NA,0.0,1.0,0.839,NA,1.0,0.0,0.0,NA,1.0,1.0,NA,NA,NA,0.394,NA,0.0,NA,0.098,NA,NA,NA,0.0,NA	0.451,0.493,1.0,0.715,0.539,NA,NA,NA,NA,NA,0.0,NA,1.0,0.154,0.0,0.05,1.0,NA,NA,1.0	-0.089
3384	"ENSG00000170248.13_1"	"PDCD6IP"	chr3	+	33870329	33870461	33870344	33870461	33867971	33868072	3384	0,0,0,0,32,0,0,105,0,0,0,0,0,18,10,22,0,0,3,0,0,0,0,0	0,0,0,0,20,0,0,0,3,0,0,0,0,100,38,0,0,0,23,0,0,0,0,0	31,20,0,4,0,0,0,0,0,40,37,0,0,0,0,0,4,0,0,0	0,17,0,0,0,0,0,0,66,2,2,0,0,0,0,0,0,0,4,0	165	150	1	1.0	NA,NA,NA,NA,0.593,NA,NA,1.0,0.0,NA,NA,NA,NA,0.141,0.193,1.0,NA,NA,0.106,NA,NA,NA,NA,NA	1.0,0.517,NA,1.0,NA,NA,NA,NA,0.0,0.948,0.944,NA,NA,NA,NA,NA,1.0,NA,0.0,NA	-0.243
3386	"ENSG00000064419.13_1"	"TNPO3"	chr7	-	128630014	128630256	128630014	128630154	128632052	128632144	3386	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,10,0,4,0,0,0,0,0,0,0,0,0,0,96,0,1,0,54,0,14,98,4,0	0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0	0,2,44,0,2,0,0,1,0,101,87,0,0,0,0,0,145,10,26,0	252	150	1	1.0	NA,0.0,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,0.427,NA	NA,0.0,0.0,NA,0.0,NA,NA,0.0,NA,0.264,0.0,NA,1.0,NA,NA,NA,0.0,0.0,0.0,NA	-0.057
3387	"ENSG00000101040.19_2"	"ZMYND8"	chr20	-	45927472	45927691	45927472	45927616	45938799	45938948	3387	220,183,0,37,54,0,0,0,17,9,108,53,117,0,33,150,0,28,13,0,20,0,1,0	4,38,0,0,1,0,0,8,5,0,31,0,4,0,8,0,0,0,10,0,0,0,1,0	52,205,0,7,4,0,0,0,1,237,105,0,7,124,0,57,109,0,24,0	35,2,0,0,18,0,0,1,19,0,4,0,3,19,0,15,0,0,0,0	225	150	1	1.0	0.973,0.763,NA,1.0,0.973,NA,NA,0.0,0.694,1.0,0.699,1.0,0.951,NA,0.733,1.0,NA,1.0,0.464,NA,1.0,NA,0.4,NA	0.498,0.986,NA,1.0,0.129,NA,NA,0.0,0.034,1.0,0.946,NA,0.609,0.813,NA,0.717,1.0,NA,1.0,NA	0.119
3390	"ENSG00000095066.11_2"	"HOOK2"	chr19	-	12883426	12883516	12883426	12883494	12883593	12883726	3390	0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,23,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,70	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,12,0,0,2,81,48,0,45,0,12,0,0,0,0,0,0,0,0,0	172	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0	NA,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.167
3394	"ENSG00000065357.19_2"	"DGKA"	chr12	+	56334035	56334217	56334097	56334217	56333865	56333954	3394	0,19,26,3,0,0,0,78,0,18,0,9,0,58,1,0,0,0,2,0,0,0,0,0	0,0,0,0,1,0,0,10,0,13,0,0,0,0,0,0,17,0,0,0,0,0,8,31	0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,29,0,0,0	91,0,35,0,0,0,0,0,62,0,0,0,2,0,0,0,0,0,0,0	212	150	1	1.0	NA,1.0,1.0,1.0,0.0,NA,NA,0.847,NA,0.495,NA,1.0,NA,1.0,1.0,NA,0.0,NA,1.0,NA,NA,NA,0.0,0.0	0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,0.0,NA,NA,NA,1.0,NA,NA,NA	0.308
3397	"ENSG00000136235.15_2"	"GPNMB"	chr7	+	23306099	23306234	23306135	23306234	23300074	23300392	3397	0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,87,28,0,0,0,0,8,0	0,0,0,0,10,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	186	150	1	1.0	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA	0.0,NA,0.0,NA,0.89,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.392
3398	"ENSG00000197782.14_2"	"ZNF780A"	chr19	-	40587725	40587824	40587725	40587821	40589017	40589144	3398	0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,19,4,0,0,4,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,0.0,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3401	"ENSG00000168778.11_1"	"TCTN2"	chr12	+	124158161	124158357	124158164	124158357	124156602	124156679	3401	0,61,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,51,0,18,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,25	0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	22,0,0,0,0,0,0,0,19,33,0,0,11,109,0,42,0,0,0,0	153	150	1	1.0	NA,1.0,0.0,NA,0.0,NA,NA,NA,NA,0.662,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0	0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,0.106,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.222
3402	"ENSG00000196268.11_2"	"ZNF493"	chr19	+	21588559	21588658	21588562	21588658	21587930	21588057	3402	0,43,0,0,50,0,0,0,0,0,76,0,0,0,0,6,0,0,1,2,0,0,1,0	0,0,0,0,8,0,0,0,6,0,0,0,0,0,31,0,0,0,14,0,0,0,0,14	49,14,0,0,0,0,0,0,0,10,49,0,0,0,0,0,0,0,10,0	1,19,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,NA,NA,0.86,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,0.0,1.0,NA,NA,0.065,1.0,NA,NA,1.0,0.0	0.98,0.419,NA,NA,0.0,NA,NA,0.0,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.036
3404	"ENSG00000120438.11_2"	"TCP1"	chr6	-	160208774	160208934	160208774	160208903	160209089	160209175	3404	0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	75,92,49,41,22,94,735,201,50,0,126,1,61,242,77,0,49,0,36,80,0,0,2,35	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	86,76,30,105,6,0,0,35,71,173,29,0,164,0,0,1,43,0,2,0	181	150	1	1.0	0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,NA,NA,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA	0.014
