ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2983	"ENSG00000130813.17_2"	"C19orf66"	chr19	+	10199982	10200371	10199982	10200054	10200332	10200371	2983	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0	0,0,0,90,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	428	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	1.0,1.0,NA,0.0,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.4
2984	"ENSG00000130813.17_2"	"C19orf66"	chr19	+	10201925	10202306	10201925	10202029	10202151	10202306	2984	1,0,0,0,0,0,0,2,0,38,31,92,0,14,0,0,0,0,0,28,0,0,0,0	0,93,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	33,23,0,0,0,0,0,28,0,18,188,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0	272	150	1	1.0	1.0,0.0,NA,0.0,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	1.0,0.927,NA,NA,NA,NA,NA,0.373,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.16
2988	"ENSG00000137274.12_1"	"BPHL"	chr6	+	3138274	3140743	3138274	3138413	3140619	3140743	2988	11,0,0,91,12,72,0,135,0,25,190,96,5,83,0,50,37,0,0,6,18,0,21,22	0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,219,0,1,0,264,52,4,10,13,75,0,0,15,0,2,2,0,19,0	35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2356	150	1	1.0	1.0,NA,NA,1.0,1.0,1.0,NA,0.078,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0	0.005,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA	0.019
2989	"ENSG00000198399.14_2"	"ITSN2"	chr2	-	24425732	24427287	24425732	24426652	24427113	24427287	2989	0,0,0,16,0,0,0,0,0,8,106,0,0,0,0,21,0,0,0,48,0,0,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,8,193,74,1,1,23,1,0,1,87,0,28,0,0,89,0	0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,17,0,0,0,0	611	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,0.525,NA	NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,0.337,NA,0.288,NA,NA,1.0,NA	0.046
2990	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27423778	27424368	27423778	27423933	27424240	27424368	2990	0,41,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,123,0,0,0,0,14,0	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0	0,34,0,6,3,0,3,0,55,26,0,0,0,0,0,0,30,0,0,0	0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	457	150	1	1.0	NA,1.0,0.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,1.0,NA,1.0,NA,0.0,NA,NA,0.821,NA	NA,0.527,NA,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.33
2992	"ENSG00000196535.15_2"	"MYO18A"	chr17	-	27448564	27448975	27448564	27448741	27448868	27448975	2992	0,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0	4,0,0,9,0,27,0,0,0,0,0,0,10,29,22,0,0,0,5,0,0,0,0,0	0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,25,0,0,0	0,5,0,19,2,0,0,32,0,0,47,0,7,0,0,0,0,0,0,0	277	150	1	1.0	0.0,NA,NA,0.61,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.195,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,0.0,NA,0.0,0.0,NA,NA,0.233,NA,1.0,0.0,NA,0.0,NA,NA,NA,1.0,NA,NA,NA	-0.164
2993	"ENSG00000169592.14_2"	"INO80E"	chr16	+	30007564	30007938	30007564	30007712	30007867	30007938	2993	0,0,0,0,10,0,0,0,0,0,2,0,0,7,11,0,0,0,2,0,0,0,0,1	0,72,0,12,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,44,0,0,1,0	0,9,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0	37,26,24,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0	305	150	1	1.0	NA,0.0,NA,0.0,0.831,NA,NA,NA,NA,0.0,1.0,NA,NA,0.534,1.0,NA,NA,NA,1.0,0.0,NA,NA,0.0,1.0	0.0,0.145,0.0,0.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,NA	0.095
2995	"ENSG00000159459.11_2"	"UBR1"	chr15	-	43317571	43318861	43317571	43317627	43318758	43318861	2995	121,0,0,62,25,0,0,0,11,8,0,0,33,0,204,30,0,0,37,95,0,0,14,21	0,16,0,41,12,0,0,1,0,0,0,0,0,34,2,115,0,0,0,65,0,0,4,0	120,110,112,62,64,251,71,4,3,123,19,0,47,0,0,0,25,0,2,0	55,103,1,0,9,0,0,0,21,39,14,0,0,0,0,0,33,0,5,0	1281	150	1	1.0	1.0,0.0,NA,0.15,0.196,NA,NA,0.0,1.0,1.0,NA,NA,1.0,0.0,0.923,0.03,NA,NA,1.0,0.146,NA,NA,0.291,1.0	0.203,0.111,0.929,1.0,0.454,1.0,1.0,1.0,0.016,0.27,0.137,NA,1.0,NA,NA,NA,0.081,NA,0.045,NA	-0.002
2996	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26966592	26967043	26966592	26966660	26966918	26967043	2996	0,0,0,14,7,0,0,0,26,2,0,0,0,0,2,0,0,149,8,0,0,0,10,10	241,67,8,65,13,0,1,75,3,2,13,72,113,105,76,0,413,0,39,1,12,0,25,36	0,27,0,0,14,0,0,0,0,77,2,0,7,160,0,57,6,0,0,0	197,69,55,4,0,201,105,45,16,27,44,0,19,24,24,16,8,0,9,0	408	150	1	1.0	0.0,0.0,0.0,0.073,0.165,NA,0.0,0.0,0.761,0.269,0.0,0.0,0.0,0.0,0.01,NA,0.0,1.0,0.07,0.0,0.0,NA,0.128,0.093	0.0,0.126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.512,0.016,NA,0.119,0.71,0.0,0.567,0.216,NA,0.0,NA	-0.07
2997	"ENSG00000007202.14_2"	"KIAA0100"	chr17	-	26970181	26970677	26970181	26970329	26970627	26970677	2997	0,12,0,0,0,0,0,0,0,23,0,9,0,206,0,0,0,0,0,252,0,0,2,0	0,190,0,46,62,0,0,36,24,31,66,0,0,39,95,0,0,0,32,34,0,377,5,0	42,0,109,0,0,0,0,0,0,0,100,0,0,61,0,27,0,0,5,0	241,11,11,21,7,34,17,51,107,15,32,0,6,16,0,11,0,0,2,0	448	150	1	1.0	NA,0.021,NA,0.0,0.0,NA,NA,0.0,0.0,0.199,0.0,1.0,NA,0.639,0.0,NA,NA,NA,0.0,0.713,NA,0.0,0.118,NA	0.055,0.0,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,NA,0.0,0.561,NA,0.451,NA,NA,0.456,NA	0.005
2998	"ENSG00000183735.9_2"	"TBK1"	chr12	+	64879234	64879797	64879234	64879293	64879705	64879797	2998	0,0,0,0,0,0,0,0,3,14,0,80,0,0,6,0,12,0,0,0,0,0,0,0	0,0,0,0,0,0,0,5,30,0,0,0,0,0,21,0,0,0,15,0,0,0,0,44	0,30,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,379,0,0	38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0	562	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,0.026,1.0,NA,1.0,NA,NA,0.071,NA,1.0,NA,0.0,NA,NA,NA,NA,0.0	0.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.28
2999	"ENSG00000155229.20_1"	"MMS19"	chr10	-	99221252	99221653	99221252	99221379	99221584	99221653	2999	0,0,0,71,13,0,268,0,2,4,0,16,0,9,52,0,0,0,6,1,0,0,0,0	0,165,0,69,79,0,0,198,0,3,39,0,0,77,17,188,0,0,13,0,0,0,7,15	0,133,0,7,0,0,0,0,0,0,0,0,26,114,0,45,0,0,0,0	19,0,29,0,0,0,0,1,1,157,1,0,1,213,0,108,64,0,0,0	355	150	1	1.0	NA,0.0,NA,0.303,0.065,NA,1.0,0.0,1.0,0.36,0.0,1.0,NA,0.047,0.564,0.0,NA,NA,0.163,1.0,NA,NA,0.0,0.0	0.0,1.0,0.0,1.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.917,0.184,NA,0.15,0.0,NA,NA,NA	0.073
3001	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63991571	63991813	63991571	63991682	63991756	63991813	3001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0	0,0,0,20,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0	224	150	1	1.0	NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.2
3002	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63991756	63992189	63991756	63991813	63992014	63992189	3002	0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0	0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0	351	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
3004	"ENSG00000149743.13_1"	"TRPT1"	chr11	-	63992272	63993052	63992272	63992442	63992970	63993052	3004	0,0,0,0,21,42,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,0,2,13,11,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0	0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	678	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	1.0,NA,0.069,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.155
3008	"ENSG00000134419.15_2"	"RPS15A"	chr16	-	18794289	18796145	18794289	18794424	18796059	18796145	3008	78,48,1,23,0,0,0,0,0,6,84,0,30,14,19,0,0,142,4,0,58,0,8,9	184,15,4,0,45,0,0,341,65,1,74,16,107,34,71,0,0,0,26,47,0,4,23,0	51,64,17,11,0,0,0,0,49,0,183,0,1,0,10,0,0,0,9,0	34,2,67,91,1,1,0,1,112,25,58,3000,74,35,0,28,17,0,26,0	1785	150	1	1.0	0.034,0.212,0.021,1.0,0.0,NA,NA,0.0,0.0,0.335,0.087,0.0,0.023,0.033,0.022,NA,NA,1.0,0.013,0.0,1.0,0.0,0.028,1.0	0.112,0.729,0.021,0.01,0.0,0.0,NA,0.0,0.035,0.0,0.21,0.0,0.001,0.0,1.0,0.0,0.0,NA,0.028,NA	0.114
3010	"ENSG00000104731.13_2"	"KLHDC4"	chr16	-	87788799	87790083	87788799	87788898	87790004	87790083	3010	0,0,0,21,4,283,0,0,0,0,0,0,0,0,27,1,0,191,6,0,0,0,0,0	0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	6,0,38,0,0,0,0,0,0,9,0,0,0,0,8,1,43,0,3,0	0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0	1256	150	1	1.0	NA,NA,NA,0.455,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,1.0,NA,NA,NA,0.0,NA	1.0,NA,1.0,0.0,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA	0.054
3018	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12898080	12898379	12898080	12898201	12898279	12898379	3018	0,0,0,4,0,48,0,0,0,0,0,0,0,4,76,0,0,0,17,0,0,0,0,0	1,0,0,0,2,5,2,4,0,0,3,1,0,0,0,0,0,0,0,1,0,1,4,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,90,3,0,2,0,0,0,0,85,366,0,0,0,2,0,0,0,0,2	228	150	1	1.0	0.0,NA,NA,1.0,0.0,0.863,0.0,0.0,NA,NA,0.0,0.0,NA,1.0,1.0,NA,NA,NA,1.0,0.0,NA,0.0,0.0,NA	NA,0.0,0.0,NA,0.697,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.248
3019	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12899256	12900002	12899256	12899295	12899863	12900002	3019	0,0,0,4,121,0,0,0,0,4,4,0,0,4,46,0,0,154,10,6,0,0,5,0	0,5,1,0,0,0,0,3,0,15,0,0,0,0,9,0,0,148,3,0,0,0,16,0	0,0,0,2,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0	43,0,19,0,0,0,0,0,10,29,60,0,58,24,0,23,93,0,0,0	718	150	1	1.0	NA,0.0,0.0,1.0,1.0,NA,NA,0.0,NA,0.053,1.0,NA,NA,1.0,0.516,NA,NA,0.179,0.411,1.0,NA,NA,0.061,NA	0.0,NA,0.0,1.0,1.0,NA,NA,NA,0.0,0.0,0.068,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.29
3020	"ENSG00000006744.18_2"	"ELAC2"	chr17	-	12905590	12905896	12905590	12905676	12905757	12905896	3020	0,0,0,4,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,6,0	0,0,0,14,0,0,0,0,0,0,56,0,0,2,0,0,0,0,9,6,0,0,4,0	0,27,30,29,0,234,42,0,0,0,0,0,0,0,0,0,0,0,0,0	0,90,28,0,0,520,231,0,0,12,45,0,40,0,0,0,8,0,0,0	231	150	1	1.0	NA,NA,NA,0.156,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,0.565,NA,NA,NA,NA,0.0,0.0,NA,NA,0.493,NA	NA,0.163,0.41,1.0,NA,0.226,0.106,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,0.0,NA,NA,NA	0.105
3024	"ENSG00000114841.17_2"	"DNAH1"	chr3	+	52422433	52422953	52422433	52422625	52422821	52422953	3024	0,0,0,14,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,14,0,0,0,25,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	346	150	1	1.0	NA,NA,NA,0.302,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.674
3025	"ENSG00000032444.15_2"	"PNPLA6"	chr19	+	7607646	7607970	7607646	7607814	7607892	7607970	3025	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	131,62,10,16,0,59,0,40,0,0,0,0,78,37,4,32,13,4,5,0,7,0,17,64	59,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,30,0,0,0	6,20,8,107,24,67,49,0,15,30,109,0,23,6,2,7,0,0,9,0	228	150	1	1.0	0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.188,0.0	0.866,0.062,0.0,0.0,0.0,0.0,0.0,NA,0.576,0.0,0.0,NA,0.0,0.0,0.0,0.0,1.0,NA,0.0,NA	-0.145
3026	"ENSG00000117472.9_1"	"TSPAN1"	chr1	+	46649862	46650340	46649862	46650069	46650265	46650340	3026	0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0	346	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.75
3027	"ENSG00000136908.17_1"	"DPM2"	chr9	-	130698831	130699802	130698831	130698934	130699712	130699802	3027	0,0,0,27,149,111,0,0,59,7,30,4,0,153,31,81,222,0,12,0,0,0,26,26	0,380,15,7,0,3,1,0,0,0,0,0,8,0,53,0,56,0,31,0,0,0,1,0	85,28,32,16,27,0,0,0,63,220,218,0,21,169,0,49,158,0,2,0	1,0,0,20,0,0,0,0,0,49,431,0,0,0,0,0,63,0,0,0	928	150	1	1.0	NA,0.0,0.0,0.384,1.0,0.857,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.086,1.0,0.391,NA,0.059,NA,NA,NA,0.808,1.0	0.932,1.0,1.0,0.115,1.0,NA,NA,NA,1.0,0.421,0.076,NA,1.0,1.0,NA,1.0,0.288,NA,1.0,NA	-0.168
3029	"ENSG00000149600.11_1"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873	3029	0,78,76,0,16,0,0,0,14,27,0,0,0,0,2,38,0,14,1,0,1,0,9,16	0,115,0,21,38,134,0,5,38,0,64,0,0,45,4,0,0,0,1,3,0,57,0,49	3,81,34,6,20,0,0,0,0,23,34,0,3,18,0,7,1,46,0,0	24,1,0,0,6,0,0,0,54,33,0,0,0,1,0,0,0,0,0,0	714	150	1	1.0	NA,0.125,1.0,0.0,0.081,0.0,NA,0.0,0.072,1.0,0.0,NA,NA,0.0,0.095,1.0,NA,1.0,0.174,0.0,1.0,0.0,1.0,0.064	0.026,0.944,1.0,1.0,0.412,NA,NA,NA,0.0,0.128,1.0,NA,1.0,0.791,NA,1.0,1.0,1.0,NA,NA	-0.368
3030	"ENSG00000106462.10_2"	"EZH2"	chr7	-	148513775	148515209	148513775	148513870	148514968	148515209	3030	0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,105,30,63,7,0,0,0,0,0,0,0,0,27,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1248	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.591,1.0	NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.102
3031	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342350	16342728	16342350	16342374	16342640	16342728	3031	0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,69	0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,5	0,0,0,17,0,0,0,0,0,149,0,0,0,0,0,0,32,0,22,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	416	150	1	1.0	NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,NA,NA,0.0,0.833	NA,0.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	-0.425
3032	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343017	16342640	16342728	16342841	16343017	3032	0,0,0,0,7,0,0,81,18,10,0,0,0,52,18,0,0,1,7,0,1,46,0,8	0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0	3,87,0,18,4,0,0,0,31,65,0,0,8,24,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	263	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,0.0,1.0,1.0,NA,1.0,1.0,NA,1.0	1.0,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.154
3033	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343017	16342640	16342728	16342894	16343017	3033	0,2,0,0,8,0,0,90,28,10,0,0,0,76,18,0,0,1,7,0,110,46,6,8	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	9,95,0,38,4,0,0,0,50,65,0,0,8,24,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	316	150	1	1.0	NA,1.0,NA,NA,0.174,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.064
3035	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343567	16342640	16342728	16343424	16343567	3035	135,2,0,45,72,0,0,98,29,45,0,0,53,149,22,2,14,1,7,0,110,49,8,16	0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0	97,174,49,104,20,0,0,0,74,73,34,0,10,64,0,24,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	846	150	1	1.0	1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.053
3037	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343567	16342640	16342728	16343498	16343567	3037	154,2,0,45,72,0,0,98,29,45,98,0,57,149,22,2,14,1,7,0,110,49,8,16	0,0,0,0,67,0,0,20,0,18,0,0,0,35,0,0,0,17,1,0,0,0,2,9	124,174,49,158,20,0,0,0,74,73,34,0,22,64,0,26,0,0,0,0	0,2,0,0,0,0,0,0,6,9,0,0,0,0,0,0,53,0,0,0	920	150	1	1.0	1.0,1.0,NA,1.0,0.149,NA,NA,0.444,1.0,0.29,1.0,NA,1.0,0.41,1.0,1.0,1.0,0.009,0.533,NA,1.0,1.0,0.395,0.225	1.0,0.934,1.0,1.0,1.0,NA,NA,NA,0.668,0.569,1.0,NA,1.0,1.0,NA,1.0,0.0,NA,NA,NA	-0.139
3038	"ENSG00000175061.17_1"	"LRRC75A-AS1"	chr17	+	16342640	16343567	16342640	16343017	16343498	16343567	3038	154,2,0,45,65,0,0,9,11,35,98,0,57,74,4,2,14,0,0,0,0,3,5,8	0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,8,0	121,79,49,130,16,0,0,0,41,8,34,0,14,40,0,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	631	150	1	1.0	1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,0.806,0.853,NA,1.0,0.946,1.0,1.0,1.0,NA,NA,NA,NA,1.0,0.129,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.079
3039	"ENSG00000048140.17_2"	"TSPAN17"	chr5	+	176079743	176082021	176079743	176079914	176081895	176082021	3039	171,0,0,40,37,187,357,309,22,48,227,38,48,729,177,0,24,164,44,8,27,7,57,71	0,0,0,72,0,0,0,0,0,0,6,6,0,0,55,0,1,0,27,55,80,0,7,0	305,202,104,12,92,128,21,3,16,252,108,0,11,145,0,55,125,0,91,0	0,2,8,27,5,48,33,0,9,0,11,0,53,0,0,0,2,0,46,0	2131	150	1	1.0	1.0,NA,NA,0.038,1.0,1.0,1.0,1.0,1.0,1.0,0.727,0.308,1.0,1.0,0.185,NA,0.628,1.0,0.103,0.01,0.023,1.0,0.364,1.0	1.0,0.877,0.478,0.03,0.564,0.158,0.043,1.0,0.111,1.0,0.409,NA,0.014,1.0,NA,1.0,0.815,NA,0.122,NA	0.146
3040	"ENSG00000140995.16_2"	"DEF8"	chr16	+	90030628	90030983	90030628	90030718	90030873	90030983	3040	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0	0,0,1,43,0,0,0,0,7,7,0,0,0,0,25,0,0,0,16,0,0,0,20,42	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,56,4,1,0,0,0,0,24,0,415,0,0,134,0,56,12,0,0,0	305	150	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,NA,0.174,0.0,NA,NA,NA,NA,0.0,NA,NA,1.0,0.0,NA,NA,NA,0.0,0.0	NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA	0.13
