ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2824	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166897724	166897979	166897740	166897979	166895932	166896106	2824	0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	112,0,68,23,13,0,0,72,12,12,0,0,111,122,33,66,0,0,19,212,122,1,6,51	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	81,25,36,32,17,0,0,0,26,91,25,0,92,159,0,103,24,0,32,0	165	150	1	1.0	0.0,NA,0.128,0.192,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA	0.019
2825	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166900178	166900559	166900211	166900559	166898801	166898934	2825	0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,8,54,0,0,5,0	0,0,0,7,10,0,0,2,0,7,0,0,0,30,0,0,136,0,0,0,0,279,29,49	0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0	65,19,182,48,13,48,20,19,0,151,42,0,8,0,0,0,0,0,0,0	182	150	1	1.0	NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,1.0,NA,0.0,NA,1.0,1.0,NA,0.0,0.124,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.507,NA,NA,NA,NA,NA,NA,NA	0.214
2826	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166900178	166900559	166900262	166900559	166898801	166898934	2826	102,230,0,0,15,0,0,0,0,1,50,0,18,5,83,0,0,50,14,131,0,0,21,3	0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0	48,0,1,0,0,0,0,0,14,56,58,1,12,0,0,0,0,0,0,0	20,0,0,0,0,0,0,0,0,112,133,0,11,0,0,0,0,0,0,0	233	150	1	1.0	1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,0.039,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,0.0,NA,1.0,1.0	0.607,NA,1.0,NA,NA,NA,NA,NA,1.0,0.244,0.219,1.0,0.413,NA,NA,NA,NA,NA,NA,NA	0.219
2827	"ENSG00000144285.16_2"	"SCN1A"	chr2	-	166900211	166900559	166900262	166900559	166898801	166898934	2827	102,230,0,7,25,0,0,2,0,8,50,0,18,35,35,0,136,50,6,77,0,279,45,52	0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0	113,19,183,48,13,48,20,19,14,207,100,1,10,0,0,0,0,0,0,0	20,0,0,0,0,0,0,0,0,112,133,0,11,0,0,0,0,0,0,0	200	150	1	1.0	1.0,1.0,NA,1.0,1.0,NA,NA,1.0,NA,0.273,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0	0.809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.581,0.361,1.0,0.405,NA,NA,NA,NA,NA,NA,NA	0.046
2828	"ENSG00000197894.10_2"	"ADH5"	chr4	-	100003125	100003267	100003152	100003267	100002515	100002603	2828	27,0,0,23,29,0,0,0,0,0,14,0,14,109,50,0,0,0,28,0,0,40,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	51,42,0,1,0,0,1,0,16,56,6,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	176	150	1	1.0	1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA	1.0,1.0,NA,1.0,NA,NA,1.0,NA,0.932,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.01
2834	"ENSG00000004975.11_1"	"DVL2"	chr17	-	7133364	7133474	7133376	7133474	7133126	7133262	2834	0,0,0,0,0,57,0,0,0,0,0,0,0,0,11,0,0,0,10,31,0,74,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0	0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	161	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,0.0,1.0,1.0,NA	NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.143
2840	"ENSG00000205356.9_2"	"TECPR1"	chr7	-	97880705	97880860	97880730	97880860	97875233	97875477	2840	0,0,0,0,0,0,0,0,31,2,2,0,0,0,0,0,0,128,0,18,0,0,4,0	0,0,0,4,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8	16,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,51,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0	174	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,0.93,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,0.0,0.535,0.0	1.0,NA,1.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.146
2841	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	230546	231191	231022	231191	229965	230044	2841	90,221,0,0,2,0,0,0,6,0,0,11,49,0,0,38,0,0,0,0,181,0,4,0	194,0,30,0,0,0,0,6,4,3,0,0,90,0,44,0,0,0,24,0,101,0,16,0	4,22,0,0,0,1,0,2,0,39,0,0,0,12,0,2,0,0,0,0	0,12,57,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,39,0	300	150	1	1.0	0.188,1.0,0.0,NA,1.0,NA,NA,0.0,0.429,0.0,NA,1.0,0.214,NA,0.0,1.0,NA,NA,0.0,NA,0.473,NA,0.111,NA	1.0,0.478,0.0,NA,NA,1.0,NA,1.0,NA,1.0,0.0,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA	-0.261
2842	"ENSG00000035115.21_2"	"SH3YL1"	chr2	-	233100	233229	233118	233229	231136	231191	2842	50,0,14,5,38,0,0,2,0,1,16,0,33,0,0,0,0,0,0,0,98,0,8,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47,0,0,39,35,0,0,0,0,49,56,0,0,71,0,24,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	167	150	1	1.0	1.0,NA,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,0.0,1.0,NA,1.0,1.0,NA,NA,NA	0.111
2843	"ENSG00000143473.11_2"	"KCNH1"	chr1	-	211192124	211192598	211192205	211192598	211092981	211093411	2843	137,0,0,36,2,0,0,92,1,2,17,139,100,11,82,44,0,0,20,0,110,0,4,0	33,18,18,0,0,0,0,92,0,0,0,0,26,0,0,0,0,0,0,17,33,0,17,0	15,2,0,0,8,0,0,0,20,54,0,0,6,0,0,0,0,0,7,0	60,0,6,42,12,56,28,0,0,72,27,0,41,22,0,14,79,0,21,0	230	150	1	1.0	0.73,0.0,0.0,1.0,1.0,NA,NA,0.395,1.0,1.0,1.0,1.0,0.715,1.0,1.0,1.0,NA,NA,1.0,0.0,0.685,NA,0.133,NA	0.14,1.0,0.0,0.0,0.303,0.0,0.0,NA,1.0,0.328,0.0,NA,0.087,0.0,NA,0.0,0.0,NA,0.179,NA	0.501
2844	"ENSG00000145241.10_2"	"CENPC"	chr4	-	68358468	68358715	68358586	68358715	68357897	68357993	2844	193,0,0,16,0,0,0,0,0,0,53,0,113,0,1,0,0,0,0,0,0,0,0,1	0,0,0,3,0,0,0,89,10,0,0,0,0,0,74,0,0,0,26,6,0,0,0,24	0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0	22,142,0,0,0,0,0,0,0,0,0,0,0,123,1,70,0,0,0,0	267	150	1	1.0	1.0,NA,NA,0.75,NA,NA,NA,0.0,0.0,NA,1.0,NA,1.0,NA,0.008,NA,NA,NA,0.0,0.0,NA,NA,NA,0.023	0.0,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA	0.211
2845	"ENSG00000163541.11_1"	"SUCLG1"	chr2	-	84670344	84670524	84670407	84670524	84668370	84668583	2845	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,15	125,113,0,26,42,125,0,0,0,1,73,0,83,0,64,0,0,0,26,1,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	1,1,0,0,8,0,0,0,48,82,68,0,0,0,0,0,0,0,0,0	212	150	1	1.0	0.0,0.0,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,NA,0.0,1.0,NA,NA,0.0,0.0,NA,NA,NA,0.914	0.0,0.0,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.004
2847	"ENSG00000160299.16_1"	"PCNT"	chr21	+	47851442	47852129	47851442	47851892	47855816	47856061	2847	0,0,0,0,4,14,0,0,10,0,0,14,0,0,3,0,0,70,1,0,6,0,0,6	0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,4,0,0,0,0,4	0,130,56,23,10,0,0,0,0,7,46,0,0,127,0,38,0,0,0,0	11,0,0,0,20,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,0.0,NA,1.0,NA,NA,0.176,NA,NA,1.0,0.111,NA,1.0,NA,NA,0.429	0.0,1.0,1.0,1.0,0.2,NA,NA,NA,NA,1.0,1.0,NA,NA,0.83,NA,0.905,NA,NA,NA,NA	-0.099
2848	"ENSG00000154914.16_2"	"USP43"	chr17	+	9604668	9605017	9604668	9605002	9613272	9613431	2848	0,0,0,0,13,69,0,0,0,0,0,0,0,67,20,0,0,0,6,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	164	150	1	1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,0.0,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.333
2851	"ENSG00000103657.13_2"	"HERC1"	chr15	-	63918140	63918353	63918183	63918353	63916356	63916526	2851	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,30,45,104,25,121,0,0,0,1,0,0,1,170,90,18,162,0,47,11,0,0,17,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,56,100,37,0,0,0,7,45,102,108,0,15,24,0,8,0,0,0,0	192	150	1	1.0	NA,0.0,0.0,0.015,0.0,0.0,NA,NA,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,NA,0.0,0.0	0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.001
2852	"ENSG00000160282.13_1"	"FTCD"	chr21	-	47556828	47556967	47556898	47556967	47556175	47556408	2852	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,10,56,0,0,0,0,0,0,0,0,0,0,0,5,0	0,1,0,0,0,0,0,13,0,0,0,0,0,65,0,45,0,0,0,0	0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0	219	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.8
2857	"ENSG00000276234.4_2"	"TADA2A"	chr17	+	35797838	35798023	35797838	35797930	35800605	35800763	2857	0,0,13,0,0,0,2,0,0,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0	0,0,0,1,16,0,60,38,0,2,15,0,0,3,43,0,0,0,23,0,26,106,7,2	0,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,46,0,0,0	0,0,0,0,0,0,0,1,3,2,0,0,114,0,0,0,0,0,0,0	242	150	1	1.0	NA,NA,1.0,0.0,0.0,NA,0.02,0.0,NA,0.65,0.0,NA,NA,0.901,0.0,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0	NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,NA,0.0,NA,NA,NA,1.0,NA,NA,NA	-0.245
2859	"ENSG00000172465.13_2"	"TCEAL1"	chrX	+	102884421	102884501	102884421	102884489	102884812	102885881	2859	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,5,0,0,0,0,0,36,0,0,13,0,0,17,0,0,42,17,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	17,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0	161	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,1.0,0.0,NA,NA,0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,NA	0.099,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.11
2865	"ENSG00000089022.13_1"	"MAPKAPK5"	chr12	+	112326688	112326810	112326688	112326804	112327843	112327948	2865	0,0,58,49,0,0,0,120,0,24,0,2,0,0,0,0,0,0,0,0,0,0,1,13	0,0,0,0,0,0,0,97,4,38,0,0,0,0,32,0,0,0,21,119,0,0,9,0	0,0,0,0,7,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0	0,0,0,0,14,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0	155	150	1	1.0	NA,NA,1.0,1.0,NA,NA,NA,0.545,0.0,0.379,NA,1.0,NA,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,0.097,1.0	NA,NA,NA,NA,0.326,NA,NA,NA,0.0,1.0,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.059
2880	"ENSG00000213983.11_2"	"AP1G2"	chr14	-	24035024	24035369	24035272	24035369	24034814	24034910	2880	0,124,49,2,0,0,81,0,0,12,210,0,0,7,63,2,0,1,11,0,0,142,6,0	252,0,401,42,10,107,0,119,52,20,64,97,110,23,135,0,0,278,87,196,0,29,34,72	51,53,3,20,44,0,0,9,0,61,103,0,13,85,0,38,0,0,0,0	100,158,208,26,133,0,0,15,25,127,372,0,48,88,0,71,16,16,14,0	300	150	1	1.0	0.0,1.0,0.058,0.023,0.0,0.0,1.0,0.0,0.0,0.231,0.621,0.0,0.0,0.132,0.189,1.0,NA,0.002,0.059,0.0,NA,0.71,0.081,0.0	0.203,0.144,0.007,0.278,0.142,NA,NA,0.231,0.0,0.194,0.122,NA,0.119,0.326,NA,0.211,0.0,0.0,0.0,NA	0.1
2885	"ENSG00000213614.9_2"	"HEXA"	chr15	-	72646031	72647965	72647899	72647965	72645408	72645519	2885	0,16,0,8,3,0,0,0,0,12,0,0,0,3,0,0,2,0,0,0,0,0,4,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	19,70,0,36,11,0,0,1,0,45,6,0,34,3,0,2,0,0,14,0	3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.5,1.0	0.76,0.854,NA,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA	-0.027
2887	"ENSG00000147687.17_2"	"TATDN1"	chr8	-	125530982	125531122	125531058	125531122	125528127	125528271	2887	0,0,0,0,0,0,0,0,1,0,0,0,0,4,35,0,0,0,17,0,0,0,2,9	0,0,0,7,0,0,0,70,37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	225	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,0.018,NA,NA,NA,NA,0.4,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.219
2889	"ENSG00000075407.18_2"	"ZNF37A"	chr10	+	38384465	38384561	38384465	38384557	38384671	38384732	2889	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0	0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0	39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0	153	150	1	1.0	NA,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA	0.905,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	-0.029
2890	"ENSG00000047346.12_2"	"FAM214A"	chr15	-	52879252	52879416	52879347	52879416	52876941	52877141	2890	0,0,0,2,3,0,0,0,0,0,81,0,0,0,105,0,0,0,48,0,71,0,4,5	0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,10,0,0,0,0,0,0,0,35,65,0,0,97,0,41,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	244	150	1	1.0	NA,NA,0.0,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,0.551,1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.161
2892	"ENSG00000077327.15_2"	"SPAG6"	chr10	+	22634651	22634975	22634651	22634747	22653781	22653948	2892	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-1.0
2896	"ENSG00000172824.14_2"	"CES4A"	chr16	+	67034540	67034686	67034540	67034682	67034759	67034893	2896	0,0,0,41,0,0,0,0,9,0,0,92,0,0,0,0,0,0,0,0,65,0,0,0	171,44,60,127,1,0,0,103,0,66,88,0,88,66,248,0,51,2,134,0,0,0,28,62	0,16,0,0,0,58,20,0,0,0,0,0,0,0,0,0,0,0,0,0	73,0,1,0,3,43,12,0,39,59,42,0,51,36,0,22,10,0,0,0	153	150	1	1.0	0.0,0.0,0.0,0.24,0.0,NA,NA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,1.0,NA,0.0,0.0	0.0,1.0,0.0,NA,0.0,0.569,0.62,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.002
2897	"ENSG00000172824.14_2"	"CES4A"	chr16	+	67034759	67034905	67034759	67034893	67035210	67035364	2897	0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0	0,0,25,31,23,0,0,0,0,20,81,3,0,11,0,18,0,168,0,55,0,0,1,0	0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	26,0,0,0,4,0,0,0,23,0,0,0,0,65,0,39,0,0,0,0	161	150	1	1.0	NA,NA,0.0,0.0,0.0,NA,NA,1.0,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.2,NA,0.0,NA,NA,0.482,NA	0.0,1.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	-0.026
2898	"ENSG00000172824.14_2"	"CES4A"	chr16	+	67034759	67034949	67034759	67034893	67035210	67035364	2898	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,1,0	0,0,25,31,23,0,0,0,0,20,81,3,0,11,0,18,0,168,0,55,0,0,1,0	0,31,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0	26,0,0,0,4,0,0,0,23,0,0,0,0,65,0,39,0,0,0,0	205	150	1	1.0	NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.068,0.0,0.0,NA,0.0,NA,0.0,1.0,0.0,NA,0.0,NA,NA,0.423,NA	0.0,1.0,NA,NA,0.0,NA,NA,NA,0.0,1.0,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	-0.161
2899	"ENSG00000172824.14_2"	"CES4A"	chr16	+	67034759	67034949	67034759	67034905	67035210	67035364	2899	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0	0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0	0,31,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0	0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	193	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA	NA,0.359,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.179
2900	"ENSG00000117448.13_2"	"AKR1A1"	chr1	+	46034598	46034678	46034598	46034671	46034814	46034901	2900	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,41,25,41,6,0,122,29,7,0,0,0,152,0,0,0,0,0,0,44,2,1,44	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	38,31,0,58,0,0,0,0,33,13,39,0,10,7,0,2,0,0,0,0	156	150	1	1.0	NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0	0.0,0.0,NA,0.0,NA,NA,NA,NA,0.08,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	-0.009
2903	"ENSG00000087470.17_1"	"DNM1L"	chr12	+	32854348	32854496	32854348	32854406	32860300	32860347	2903	80,43,34,18,10,0,0,17,14,0,0,56,50,46,88,0,173,2,41,0,0,7,2,1	7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	18,0,0,0,4,0,0,0,72,1,158,0,3,18,0,15,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	0.878,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,0.94,1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.011
2905	"ENSG00000140859.15_2"	"KIFC3"	chr16	-	57795226	57795448	57795324	57795448	57794953	57795083	2905	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	56,0,0,5,0,0,0,58,10,0,0,0,16,139,22,0,0,0,6,0,0,85,6,0	0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0	0,7,0,11,3,0,0,0,2,0,0,0,0,9,0,11,0,0,0,0	247	150	1	1.0	0.0,NA,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA	NA,0.0,NA,0.0,0.0,NA,NA,NA,0.0,NA,1.0,NA,NA,0.0,NA,0.0,1.0,NA,NA,NA	-0.25
2910	"ENSG00000153113.23_2"	"CAST"	chr5	+	96058342	96058422	96058342	96058402	96063192	96063234	2910	0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0	0,99,1,9,5,49,0,1,7,0,120,0,0,12,0,0,0,59,0,66,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0	70,32,6,133,4,0,0,1,70,36,0,0,18,19,0,20,1,0,34,0	169	150	1	1.0	NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,0.738,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.283,0.0,NA,0.0,0.0,NA,0.0,NA	0.04
2912	"ENSG00000168958.19_2"	"MFF"	chr2	+	228193393	228193615	228193393	228193505	228194321	228194499	2912	0,0,0,10,18,0,0,0,0,0,0,0,0,3,88,0,0,0,23,0,0,30,4,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0	0,0,14,0,1,142,29,7,0,5,4,0,15,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0	259	150	1	1.0	NA,NA,0.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,0.0,1.0,1.0,NA	NA,NA,1.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.111
